date,product_id,product_name,category,brand,unit_price,supplier_id,current_stock,reorder_level,units_sold,discount_percentage,is_holiday,is_weekend,month,day_of_week,needs_restock,restock_quantity
2025-12-22,110,Nails Pack,Building Materials,Stanley,1186.72,11,224,26,13,10,0,0,12,0,No,166
2025-01-28,108,Garden Hose,Electrical,Dulux,2424.82,19,79,52,12,5,0,0,1,1,No,281
2025-03-22,110,Nails Pack,Paint,3M,4243.0,13,127,32,13,0,0,1,3,5,No,263
2025-09-25,102,Screwdriver Set,Paint,Nippon,3761.46,16,33,58,7,5,0,0,9,3,Yes,177
2025-04-28,105,PVC Pipe,Gardening,Bosch,3173.84,12,101,27,12,15,0,0,4,0,No,259
2025-12-03,101,Hammer,Gardening,Ingco,4223.92,12,60,45,10,15,0,0,12,2,No,240
2025-06-04,105,PVC Pipe,Electrical,Ingco,469.52,1,156,62,7,5,0,0,6,2,No,54
2025-03-25,102,Screwdriver Set,Paint,Bosch,2353.72,18,112,76,11,5,0,0,3,1,No,218
2025-02-07,101,Hammer,Gardening,Makita,4839.91,4,152,52,8,10,1,0,2,4,No,88
2025-02-01,106,LED Bulb,Plumbing,Hilti,2839.77,4,91,30,10,5,0,1,2,5,No,209
2025-12-04,101,Hammer,Fasteners,Makita,1737.11,6,51,22,10,10,0,0,12,3,No,249
2025-09-15,101,Hammer,Fasteners,Makita,3828.93,17,92,55,12,5,0,0,9,0,No,268
2025-03-17,110,Nails Pack,Tools,Stanley,4780.36,7,152,21,7,0,0,0,3,0,No,58
2025-10-03,105,PVC Pipe,Gardening,Ingco,2926.99,12,148,32,6,5,0,0,10,4,No,32
2025-07-20,103,Electric Drill,Gardening,3M,3314.41,5,166,39,8,15,0,1,7,6,No,74
2025-10-28,101,Hammer,Safety Equipment,Makita,2316.53,8,45,35,6,0,0,0,10,1,No,135
2025-12-27,105,PVC Pipe,Gardening,Nippon,4145.46,20,7,43,4,5,0,1,12,5,Yes,113
2025-03-26,101,Hammer,Safety Equipment,Ingco,2564.91,15,149,65,14,10,0,0,3,2,No,271
2025-05-29,106,LED Bulb,Paint,Hilti,1764.49,13,76,46,12,15,0,0,5,3,No,284
2025-10-30,107,Cement Bag,Paint,3M,1845.62,16,47,33,11,0,0,0,10,3,No,283
2025-05-28,107,Cement Bag,Safety Equipment,Hilti,242.71,17,202,76,9,5,0,0,5,2,No,68
2025-07-21,109,Safety Gloves,Paint,Stanley,2664.1,6,215,31,5,0,1,0,7,0,No,0
2025-11-19,104,Paint Bucket 5L,Tools,Makita,1610.93,15,21,60,7,5,0,0,11,2,Yes,189
2025-09-01,109,Safety Gloves,Gardening,3M,1078.38,15,50,43,9,5,0,0,9,0,No,220
2025-10-08,108,Garden Hose,Plumbing,Makita,654.83,11,105,20,9,15,0,0,10,2,No,165
2025-10-13,107,Cement Bag,Plumbing,3M,4109.97,9,38,26,12,0,0,0,10,0,No,322
2025-12-19,101,Hammer,Tools,Hilti,2118.89,16,145,60,6,15,0,0,12,4,No,35
2025-08-17,106,LED Bulb,Paint,3M,3232.94,9,187,21,11,0,0,1,8,6,No,143
2025-12-28,101,Hammer,Building Materials,Nippon,3806.14,14,55,30,13,15,0,1,12,6,No,335
2025-10-23,109,Safety Gloves,Gardening,Bosch,2111.93,7,83,53,8,10,0,0,10,3,No,157
2025-07-10,106,LED Bulb,Plumbing,Hilti,2653.75,13,132,30,6,10,0,0,7,3,No,48
2025-03-13,106,LED Bulb,Plumbing,Nippon,2842.62,1,212,39,9,0,0,0,3,3,No,58
2025-02-07,107,Cement Bag,Building Materials,Bosch,4000.23,3,277,39,8,5,0,0,2,4,No,0
2025-06-14,103,Electric Drill,Building Materials,Nippon,844.7,1,269,55,6,5,0,1,6,5,No,0
2025-02-28,105,PVC Pipe,Paint,3M,1307.11,9,207,43,4,0,0,0,2,4,No,0
2025-11-18,103,Electric Drill,Tools,Dulux,2663.47,17,237,20,14,15,0,0,11,1,No,183
2025-12-25,105,PVC Pipe,Electrical,Hilti,1242.62,20,164,36,14,15,0,0,12,3,No,256
2025-11-10,109,Safety Gloves,Electrical,3M,179.01,6,137,78,9,10,0,0,11,0,No,133
2025-03-12,108,Garden Hose,Paint,Ingco,4034.88,2,287,61,9,10,0,0,3,2,No,0
2025-11-24,108,Garden Hose,Tools,Hilti,3730.33,15,121,61,12,0,0,0,11,0,No,239
2025-07-26,107,Cement Bag,Gardening,Dulux,1544.04,8,90,28,11,0,0,1,7,5,No,240
2025-12-17,110,Nails Pack,Building Materials,Ingco,2091.39,19,167,64,8,5,0,0,12,2,No,73
2025-11-23,109,Safety Gloves,Gardening,Bosch,582.88,15,203,61,7,10,0,1,11,6,No,7
2025-03-07,105,PVC Pipe,Tools,Makita,4299.44,18,125,66,9,15,0,0,3,4,No,145
2025-04-29,106,LED Bulb,Gardening,Hilti,1230.6,15,36,58,8,5,0,0,4,1,Yes,204
2025-11-03,102,Screwdriver Set,Electrical,Nippon,4155.15,16,217,41,9,10,1,0,11,0,No,53
2025-04-10,101,Hammer,Tools,Ingco,1753.06,13,81,62,13,10,0,0,4,3,No,309
2025-10-12,105,PVC Pipe,Plumbing,Bosch,4673.93,9,131,32,8,5,0,1,10,6,No,109
2025-03-24,101,Hammer,Fasteners,Makita,4724.49,16,200,47,16,15,0,0,3,0,No,280
2025-12-09,105,PVC Pipe,Building Materials,Nippon,3232.55,10,110,34,14,15,0,0,12,1,No,310
2025-11-26,102,Screwdriver Set,Paint,Stanley,4998.78,15,40,42,12,5,0,0,11,2,Yes,320
2025-12-30,103,Electric Drill,Tools,Nippon,523.64,20,190,28,14,15,0,0,12,1,No,230
2025-01-23,106,LED Bulb,Paint,Dulux,1505.55,5,69,56,8,15,0,0,1,3,No,171
2025-04-08,102,Screwdriver Set,Paint,Ingco,1497.41,2,7,45,20,5,0,0,4,1,Yes,593
2025-04-13,110,Nails Pack,Paint,Nippon,1507.48,9,207,41,10,0,0,1,4,6,No,93
2025-03-09,101,Hammer,Safety Equipment,Dulux,3056.68,5,100,48,13,10,0,1,3,6,No,290
2025-05-31,109,Safety Gloves,Gardening,Makita,1632.3,17,256,58,11,15,0,1,5,5,No,74
2025-02-15,109,Safety Gloves,Building Materials,Makita,2806.38,5,137,42,11,5,0,1,2,5,No,193
2025-12-25,109,Safety Gloves,Safety Equipment,Dulux,4699.72,11,181,39,10,0,0,0,12,3,No,119
2025-12-31,103,Electric Drill,Building Materials,Makita,2052.55,13,240,47,8,0,0,0,12,2,No,0
2025-10-13,105,PVC Pipe,Gardening,3M,4811.9,7,138,47,8,10,1,0,10,0,No,102
2025-02-02,108,Garden Hose,Safety Equipment,Dulux,1175.01,20,286,36,10,10,0,1,2,6,No,14
2025-08-06,104,Paint Bucket 5L,Plumbing,Makita,3723.43,3,196,25,9,10,0,0,8,2,No,74
2025-01-02,104,Paint Bucket 5L,Tools,Ingco,355.15,10,131,55,10,10,0,0,1,3,No,169
2025-03-05,105,PVC Pipe,Fasteners,Nippon,4669.27,19,42,29,10,0,0,0,3,2,No,258
2025-05-22,110,Nails Pack,Paint,Hilti,4832.28,12,193,51,7,0,0,0,5,3,No,17
2025-06-21,102,Screwdriver Set,Safety Equipment,Stanley,1146.33,11,14,72,12,15,0,1,6,5,Yes,346
2025-07-27,109,Safety Gloves,Electrical,Dulux,1683.65,20,146,66,16,10,0,1,7,6,No,334
2025-04-01,102,Screwdriver Set,Electrical,Dulux,619.85,5,276,37,12,10,0,0,4,1,No,84
2025-04-23,102,Screwdriver Set,Safety Equipment,Bosch,918.06,12,200,65,6,0,0,0,4,2,No,0
2025-10-08,101,Hammer,Building Materials,Hilti,1048.76,3,195,45,9,5,0,0,10,2,No,75
2025-09-09,106,LED Bulb,Electrical,3M,2216.4,12,178,68,9,10,0,0,9,1,No,92
2025-03-07,106,LED Bulb,Safety Equipment,Hilti,625.51,4,152,59,10,0,0,0,3,4,No,148
2025-11-08,110,Nails Pack,Paint,3M,3182.82,10,18,50,9,15,0,1,11,5,Yes,252
2025-06-23,109,Safety Gloves,Building Materials,Bosch,480.79,12,12,44,10,0,0,0,6,0,Yes,288
2025-05-11,102,Screwdriver Set,Safety Equipment,3M,980.29,6,84,51,10,0,0,1,5,6,No,216
2025-02-10,107,Cement Bag,Gardening,Dulux,1767.09,5,229,51,14,5,0,0,2,0,No,191
2025-03-15,102,Screwdriver Set,Plumbing,Nippon,2479.59,17,192,60,12,10,0,1,3,5,No,168
2025-01-04,108,Garden Hose,Tools,3M,468.1,1,269,57,10,15,0,1,1,5,No,31
2025-05-25,109,Safety Gloves,Electrical,Ingco,620.76,20,252,60,14,10,0,1,5,6,No,168
2025-12-26,106,LED Bulb,Tools,Nippon,4513.72,7,30,77,16,10,0,0,12,4,Yes,450
2025-04-20,103,Electric Drill,Safety Equipment,Hilti,665.47,10,280,38,13,0,0,1,4,6,No,110
2025-10-16,105,PVC Pipe,Electrical,Ingco,4308.32,19,235,41,11,10,0,0,10,3,No,95
2025-09-22,101,Hammer,Plumbing,Nippon,1231.8,7,164,51,10,5,0,0,9,0,No,136
2025-02-08,105,PVC Pipe,Plumbing,Makita,1082.77,20,202,71,7,10,0,1,2,5,No,8
2025-10-06,104,Paint Bucket 5L,Fasteners,Dulux,1958.89,15,46,49,15,0,0,0,10,0,Yes,404
2025-01-20,110,Nails Pack,Electrical,Ingco,4678.61,16,138,32,3,10,0,0,1,0,No,0
2025-06-15,108,Garden Hose,Plumbing,Nippon,3315.28,2,255,45,9,15,0,1,6,6,No,15
2025-03-16,104,Paint Bucket 5L,Building Materials,Bosch,1670.76,19,274,43,5,10,0,1,3,6,No,0
2025-02-19,104,Paint Bucket 5L,Fasteners,Nippon,4743.36,9,244,21,10,15,0,0,2,2,No,56
2025-11-30,101,Hammer,Fasteners,Hilti,2539.95,7,224,33,8,5,0,1,11,6,No,16
2025-10-30,104,Paint Bucket 5L,Tools,3M,3397.74,15,140,78,13,5,0,0,10,3,No,250
2025-09-01,107,Cement Bag,Building Materials,Bosch,4869.5,11,42,27,13,0,0,0,9,0,No,348
2025-08-17,109,Safety Gloves,Tools,Stanley,556.23,13,58,72,10,0,0,1,8,6,Yes,242
2025-08-30,110,Nails Pack,Gardening,Hilti,1534.78,2,245,52,9,5,1,1,8,5,No,25
2025-04-11,107,Cement Bag,Plumbing,Nippon,4847.94,6,93,52,9,0,0,0,4,4,No,177
2025-07-09,109,Safety Gloves,Building Materials,Ingco,4267.1,8,233,65,9,0,0,0,7,2,No,37
2025-12-02,105,PVC Pipe,Gardening,Bosch,2927.61,17,74,48,11,10,0,0,12,1,No,256
2025-01-21,106,LED Bulb,Tools,Bosch,3768.49,7,65,41,13,10,0,0,1,1,No,325
2025-08-17,104,Paint Bucket 5L,Safety Equipment,Stanley,2729.38,6,54,44,14,0,0,1,8,6,No,366
2025-05-21,108,Garden Hose,Gardening,Hilti,4043.68,20,270,20,9,10,0,0,5,2,No,0
2025-09-16,106,LED Bulb,Tools,Nippon,1275.75,18,66,29,11,0,0,0,9,1,No,264
2025-11-23,107,Cement Bag,Electrical,Makita,1793.54,12,282,30,11,15,0,1,11,6,No,48
2025-08-25,103,Electric Drill,Plumbing,Hilti,4173.1,13,270,54,13,0,0,0,8,0,No,120
2025-10-26,106,LED Bulb,Building Materials,Bosch,4195.85,7,130,28,5,0,0,1,10,6,No,20
2025-05-18,104,Paint Bucket 5L,Gardening,Bosch,4048.94,19,278,78,8,10,0,1,5,6,No,0
2025-11-16,109,Safety Gloves,Building Materials,Ingco,4341.66,13,51,36,7,15,0,1,11,6,No,159
2025-05-22,105,PVC Pipe,Building Materials,Hilti,2798.38,12,108,34,13,10,1,0,5,3,No,282
2025-07-25,103,Electric Drill,Building Materials,Hilti,296.34,9,9,55,6,5,0,0,7,4,Yes,171
2025-10-12,110,Nails Pack,Plumbing,Ingco,2970.31,10,139,37,11,5,0,1,10,6,No,191
2025-07-29,105,PVC Pipe,Fasteners,Nippon,4984.36,3,10,28,8,15,0,0,7,1,Yes,230
2025-02-06,106,LED Bulb,Gardening,Ingco,837.99,9,115,51,16,5,0,0,2,3,No,365
2025-10-09,102,Screwdriver Set,Paint,Makita,199.67,12,104,54,7,5,1,0,10,3,No,106
2025-05-16,103,Electric Drill,Paint,Dulux,2391.97,11,143,52,8,10,0,0,5,4,No,97
2025-05-02,108,Garden Hose,Plumbing,Hilti,2330.11,16,206,45,10,15,0,0,5,4,No,94
2025-04-30,106,LED Bulb,Building Materials,3M,1490.35,13,110,74,9,10,0,0,4,2,No,160
2025-08-14,105,PVC Pipe,Building Materials,Bosch,1755.3,5,73,54,9,10,0,0,8,3,No,197
2025-07-09,105,PVC Pipe,Building Materials,Ingco,2656.54,3,92,20,20,10,0,0,7,2,No,508
2025-12-21,105,PVC Pipe,Safety Equipment,3M,385.55,18,102,42,15,10,0,1,12,6,No,348
2025-05-14,110,Nails Pack,Safety Equipment,Bosch,1363.27,6,193,79,9,0,0,0,5,2,No,77
2025-02-11,110,Nails Pack,Building Materials,Hilti,261.44,9,213,34,11,5,0,0,2,1,No,117
2025-12-08,105,PVC Pipe,Plumbing,Makita,286.08,5,137,56,13,0,0,0,12,0,No,253
2025-02-09,102,Screwdriver Set,Tools,Nippon,4194.3,10,52,33,15,10,0,1,2,6,No,398
2025-05-21,106,LED Bulb,Safety Equipment,3M,4799.22,15,30,26,11,0,0,0,5,2,No,300
2025-02-15,102,Screwdriver Set,Plumbing,Hilti,238.14,19,118,22,9,5,0,1,2,5,No,152
2025-01-29,105,PVC Pipe,Electrical,Stanley,2099.4,9,55,31,7,0,0,0,1,2,No,155
2025-10-27,110,Nails Pack,Tools,Bosch,4041.43,13,217,49,6,5,0,0,10,0,No,0
2025-02-09,101,Hammer,Paint,Makita,3851.7,1,241,45,4,15,0,1,2,6,No,0
2025-09-01,102,Screwdriver Set,Plumbing,Hilti,2815.22,9,85,61,10,0,0,0,9,0,No,215
2025-06-18,104,Paint Bucket 5L,Gardening,Bosch,4597.02,4,290,52,12,0,0,0,6,2,No,70
2025-09-28,104,Paint Bucket 5L,Electrical,Hilti,2411.15,2,162,34,11,10,0,1,9,6,No,168
2025-01-22,104,Paint Bucket 5L,Electrical,3M,3793.69,18,287,71,7,0,0,0,1,2,No,0
2025-01-25,103,Electric Drill,Safety Equipment,3M,3312.58,4,191,34,7,10,0,1,1,5,No,19
2025-04-29,109,Safety Gloves,Fasteners,Hilti,4131.53,1,243,28,10,15,0,0,4,1,No,57
2025-11-10,102,Screwdriver Set,Safety Equipment,Nippon,2946.75,7,91,74,12,15,0,0,11,0,No,269
2025-11-11,102,Screwdriver Set,Safety Equipment,Stanley,2248.69,2,186,25,11,5,0,0,11,1,No,144
2025-04-10,101,Hammer,Gardening,Nippon,3805.54,12,298,31,8,10,0,0,4,3,No,0
2025-06-11,105,PVC Pipe,Fasteners,Stanley,1796.7,9,279,45,13,10,0,0,6,2,No,111
2025-09-17,105,PVC Pipe,Plumbing,Makita,4813.25,20,272,23,11,5,1,0,9,2,No,58
2025-02-26,110,Nails Pack,Paint,Makita,2106.85,6,197,45,11,0,0,0,2,2,No,133
2025-10-28,109,Safety Gloves,Tools,Nippon,4581.18,1,164,70,14,10,0,0,10,1,No,256
2025-11-12,104,Paint Bucket 5L,Tools,Bosch,2380.98,6,137,57,8,15,0,0,11,2,No,103
2025-04-29,105,PVC Pipe,Plumbing,Bosch,651.79,15,222,26,16,5,0,0,4,1,No,258
2025-12-30,102,Screwdriver Set,Safety Equipment,Makita,3825.53,17,272,71,13,0,0,0,12,1,No,118
2025-07-27,104,Paint Bucket 5L,Plumbing,3M,155.53,18,89,41,9,10,0,1,7,6,No,181
2025-01-05,108,Garden Hose,Electrical,Dulux,1350.39,15,112,65,14,15,0,1,1,6,No,308
2025-10-04,105,PVC Pipe,Safety Equipment,Makita,1781.55,7,102,79,11,5,0,1,10,5,No,228
2025-04-18,109,Safety Gloves,Tools,Ingco,1494.97,10,248,22,15,5,0,0,4,4,No,202
2025-01-25,104,Paint Bucket 5L,Plumbing,Dulux,3509.82,2,3,48,10,5,0,1,1,5,Yes,297
2025-06-22,109,Safety Gloves,Safety Equipment,3M,2257.09,11,163,75,11,15,0,1,6,6,No,167
2025-06-23,108,Garden Hose,Safety Equipment,Makita,315.02,4,138,30,12,5,0,0,6,0,No,222
2025-07-25,108,Garden Hose,Safety Equipment,Stanley,1033.03,7,55,50,12,10,0,0,7,4,No,305
2025-01-10,106,LED Bulb,Safety Equipment,Bosch,488.32,2,127,66,7,15,0,0,1,4,No,83
2025-02-16,102,Screwdriver Set,Gardening,Dulux,4488.66,19,63,26,6,10,1,1,2,6,No,117
2025-03-01,109,Safety Gloves,Tools,Bosch,245.71,16,64,66,9,5,0,1,3,5,Yes,206
2025-08-07,105,PVC Pipe,Electrical,Hilti,3329.27,5,296,49,3,15,0,0,8,3,No,0
2025-08-11,109,Safety Gloves,Plumbing,Dulux,4297.4,7,215,25,10,10,0,0,8,0,No,85
2025-03-10,108,Garden Hose,Fasteners,Hilti,620.04,19,233,22,10,10,0,0,3,0,No,67
2025-04-09,106,LED Bulb,Fasteners,Dulux,876.75,13,1,28,10,0,0,0,4,2,Yes,299
2025-09-06,107,Cement Bag,Plumbing,Makita,732.28,16,272,68,9,5,0,1,9,5,No,0
2025-11-08,107,Cement Bag,Tools,3M,298.87,18,177,56,8,10,0,1,11,5,No,63
2025-11-27,109,Safety Gloves,Gardening,Stanley,4837.64,7,246,39,10,0,0,0,11,3,No,54
2025-05-05,108,Garden Hose,Building Materials,Bosch,425.39,18,87,28,11,5,0,0,5,0,No,243
2025-04-15,104,Paint Bucket 5L,Safety Equipment,Stanley,1305.4,7,60,34,10,0,0,0,4,1,No,240
2025-05-24,106,LED Bulb,Building Materials,Hilti,433.25,7,185,50,7,15,0,1,5,5,No,25
2025-06-18,107,Cement Bag,Electrical,Nippon,1026.78,9,236,54,11,5,0,0,6,2,No,94
2025-04-05,101,Hammer,Gardening,Stanley,2640.62,5,134,23,8,10,0,1,4,5,No,106
2025-12-28,108,Garden Hose,Plumbing,Dulux,1415.65,13,111,39,11,0,0,1,12,6,No,219
2025-03-30,108,Garden Hose,Fasteners,Stanley,2041.76,13,226,60,12,0,0,1,3,6,No,134
2025-04-22,105,PVC Pipe,Building Materials,Hilti,3135.88,3,34,23,10,5,0,0,4,1,No,266
2025-04-17,105,PVC Pipe,Electrical,Ingco,894.64,6,153,41,12,10,0,0,4,3,No,207
2025-09-12,105,PVC Pipe,Plumbing,Dulux,3559.35,19,167,57,7,0,0,0,9,4,No,43
2025-06-17,102,Screwdriver Set,Fasteners,Nippon,855.32,17,1,61,14,5,0,0,6,1,Yes,419
2025-02-06,107,Cement Bag,Fasteners,Dulux,3203.02,7,194,49,5,15,0,0,2,3,No,0
2025-03-21,105,PVC Pipe,Safety Equipment,Bosch,2073.65,6,53,59,11,5,0,0,3,4,Yes,277
2025-05-09,108,Garden Hose,Gardening,Bosch,3911.93,15,241,30,14,5,0,0,5,4,No,179
2025-06-23,107,Cement Bag,Paint,Hilti,1486.14,7,253,26,15,15,0,0,6,0,No,197
2025-02-07,103,Electric Drill,Electrical,Dulux,3284.33,11,106,35,10,5,0,0,2,4,No,194
2025-07-26,108,Garden Hose,Fasteners,Ingco,896.24,14,94,31,7,0,0,1,7,5,No,116
2025-08-24,108,Garden Hose,Electrical,3M,2904.8,13,58,55,9,15,0,1,8,6,No,212
2025-03-14,107,Cement Bag,Fasteners,Nippon,2528.88,18,89,23,8,10,0,0,3,4,No,151
2025-06-27,102,Screwdriver Set,Gardening,Ingco,2288.77,4,66,68,10,0,0,0,6,4,Yes,234
2025-10-24,102,Screwdriver Set,Fasteners,Bosch,520.96,14,67,77,12,15,0,0,10,4,Yes,293
2025-09-20,107,Cement Bag,Plumbing,Hilti,3300.37,18,78,36,6,15,0,1,9,5,No,102
2025-04-01,109,Safety Gloves,Building Materials,Hilti,3697.72,3,185,50,12,0,0,0,4,1,No,175
2025-01-12,105,PVC Pipe,Building Materials,Ingco,4106.07,2,284,44,14,0,0,1,1,6,No,136
2025-04-22,102,Screwdriver Set,Tools,Dulux,1470.05,2,240,33,6,10,0,0,4,1,No,0
2025-08-04,109,Safety Gloves,Electrical,Hilti,3792.69,3,232,42,17,0,0,0,8,0,No,278
2025-12-13,104,Paint Bucket 5L,Safety Equipment,Hilti,924.23,9,281,60,14,15,0,1,12,5,No,139
2025-10-28,105,PVC Pipe,Building Materials,Dulux,2347.38,3,28,66,12,0,0,0,10,1,Yes,332
2025-05-08,102,Screwdriver Set,Gardening,Nippon,1524.54,16,141,63,14,10,0,0,5,3,No,279
2025-07-13,101,Hammer,Gardening,Bosch,1929.88,9,54,70,9,0,1,1,7,6,Yes,216
2025-12-25,104,Paint Bucket 5L,Tools,Dulux,3109.43,7,197,50,8,10,0,0,12,3,No,43
2025-09-10,110,Nails Pack,Gardening,Ingco,4366.91,17,204,71,10,5,0,0,9,2,No,96
2025-03-21,108,Garden Hose,Plumbing,Stanley,3370.34,16,86,64,9,10,0,0,3,4,No,184
2025-10-14,110,Nails Pack,Fasteners,Hilti,2077.87,16,68,75,12,0,0,0,10,1,Yes,292
2025-05-06,106,LED Bulb,Electrical,Ingco,3036.46,11,188,42,13,5,0,0,5,1,No,202
2025-10-27,109,Safety Gloves,Fasteners,Nippon,2890.46,17,262,52,14,10,0,0,10,0,No,158
2025-03-23,101,Hammer,Tools,Stanley,4266.56,6,131,53,7,10,0,1,3,6,No,79
2025-09-11,106,LED Bulb,Tools,Hilti,4860.43,19,121,45,8,10,0,0,9,3,No,119
2025-02-19,108,Garden Hose,Gardening,Makita,3439.15,9,15,40,11,5,0,0,2,2,Yes,315
2025-03-26,109,Safety Gloves,Plumbing,Ingco,2519.86,15,41,31,10,10,1,0,3,2,No,259
2025-11-01,110,Nails Pack,Electrical,3M,3766.97,1,217,28,13,15,0,1,11,5,No,173
2025-04-25,109,Safety Gloves,Paint,Stanley,3323.17,17,198,67,8,15,0,0,4,4,No,42
2025-05-28,102,Screwdriver Set,Paint,Hilti,514.78,3,202,52,5,15,0,0,5,2,No,0
2025-01-05,108,Garden Hose,Electrical,Makita,4218.17,5,8,44,8,10,0,1,1,6,Yes,232
2025-04-12,102,Screwdriver Set,Plumbing,Hilti,1040.18,7,232,61,4,5,0,1,4,5,No,0
2025-02-13,105,PVC Pipe,Paint,Hilti,4810.54,9,195,49,10,5,0,0,2,3,No,105
2025-03-08,104,Paint Bucket 5L,Paint,Stanley,3058.35,17,227,27,5,0,0,1,3,5,No,0
2025-10-30,110,Nails Pack,Safety Equipment,Makita,2700.41,2,172,23,7,0,0,0,10,3,No,38
2025-11-05,102,Screwdriver Set,Building Materials,Dulux,2690.06,7,36,51,13,15,0,0,11,2,Yes,354
2025-03-01,102,Screwdriver Set,Electrical,Dulux,1812.97,6,10,43,8,5,0,1,3,5,Yes,230
2025-03-31,102,Screwdriver Set,Building Materials,3M,4177.97,17,18,71,8,10,0,0,3,0,Yes,222
2025-02-27,104,Paint Bucket 5L,Safety Equipment,3M,2757.27,17,191,23,6,15,0,0,2,3,No,0
2025-11-12,108,Garden Hose,Paint,Bosch,2945.9,17,148,41,12,5,0,0,11,2,No,212
2025-08-25,101,Hammer,Tools,Stanley,106.29,18,7,35,6,5,0,0,8,0,Yes,173
2025-12-07,102,Screwdriver Set,Gardening,Dulux,3680.33,2,5,60,10,0,0,1,12,6,Yes,295
2025-03-16,105,PVC Pipe,Electrical,Makita,4215.99,19,24,77,7,15,0,1,3,6,Yes,186
2025-03-10,110,Nails Pack,Fasteners,3M,1477.26,3,94,52,12,10,0,0,3,0,No,266
2025-01-16,104,Paint Bucket 5L,Gardening,Hilti,4580.76,14,159,57,13,5,0,0,1,3,No,231
2025-02-18,110,Nails Pack,Paint,Bosch,2417.11,1,183,24,18,15,0,0,2,1,No,357
2025-01-26,109,Safety Gloves,Electrical,Dulux,552.12,9,213,69,12,0,0,1,1,6,No,147
2025-07-30,106,LED Bulb,Plumbing,Nippon,1927.09,17,28,58,6,0,0,0,7,2,Yes,152
2025-10-12,105,PVC Pipe,Tools,Bosch,2926.73,9,22,58,14,15,0,1,10,6,Yes,398
2025-04-20,102,Screwdriver Set,Paint,3M,1700.45,14,53,29,11,0,0,1,4,6,No,277
2025-08-30,110,Nails Pack,Fasteners,Stanley,2305.12,20,127,56,8,0,0,1,8,5,No,113
2025-09-09,102,Screwdriver Set,Electrical,Bosch,907.12,11,99,68,12,15,0,0,9,1,No,261
2025-03-18,107,Cement Bag,Gardening,Nippon,1665.99,10,244,78,11,0,0,0,3,1,No,86
2025-08-07,101,Hammer,Safety Equipment,Makita,458.9,12,253,26,12,10,0,0,8,3,No,107
2025-10-09,101,Hammer,Building Materials,Makita,3658.33,9,29,28,14,10,0,0,10,3,No,391
2025-08-31,108,Garden Hose,Safety Equipment,Ingco,3388.99,4,76,51,14,10,0,1,8,6,No,344
2025-08-08,110,Nails Pack,Plumbing,3M,2850.64,1,153,29,14,10,0,0,8,4,No,267
2025-02-20,102,Screwdriver Set,Paint,Makita,3771.65,13,130,22,18,5,1,0,2,3,No,410
2025-03-11,108,Garden Hose,Electrical,Stanley,2696.39,11,29,58,11,15,0,0,3,1,Yes,301
2025-02-28,110,Nails Pack,Paint,Dulux,1434.2,13,295,20,6,10,0,0,2,4,No,0
2025-07-20,105,PVC Pipe,Paint,Dulux,2890.65,1,258,55,12,10,1,1,7,6,No,102
2025-10-23,104,Paint Bucket 5L,Gardening,Hilti,2953.74,19,89,35,6,10,0,0,10,3,No,91
2025-04-09,102,Screwdriver Set,Tools,Stanley,1785.5,7,269,59,12,5,0,0,4,2,No,91
2025-05-06,106,LED Bulb,Plumbing,Bosch,340.89,6,222,28,13,0,0,0,5,1,No,168
2025-08-10,102,Screwdriver Set,Paint,Nippon,263.79,16,111,50,9,10,1,1,8,6,No,159
2025-07-12,109,Safety Gloves,Tools,Bosch,4775.25,4,47,74,15,10,0,1,7,5,Yes,403
2025-09-21,110,Nails Pack,Safety Equipment,3M,2180.41,6,263,41,16,0,0,1,9,6,No,217
2025-08-15,103,Electric Drill,Paint,Bosch,791.52,16,89,78,5,15,0,0,8,4,No,61
2025-08-28,105,PVC Pipe,Paint,Nippon,3662.19,2,299,56,11,0,0,0,8,3,No,31
2025-02-26,108,Garden Hose,Building Materials,Makita,754.0,7,188,21,9,5,0,0,2,2,No,82
2025-09-29,102,Screwdriver Set,Fasteners,Ingco,4614.95,6,163,60,6,5,0,0,9,0,No,17
2025-12-17,102,Screwdriver Set,Gardening,Dulux,4457.66,13,173,41,10,10,0,0,12,2,No,127
2025-12-18,107,Cement Bag,Paint,Hilti,4810.77,12,79,34,11,0,0,0,12,3,No,251
2025-09-01,106,LED Bulb,Fasteners,Nippon,496.65,11,268,66,10,5,0,0,9,0,No,32
2025-12-25,107,Cement Bag,Tools,3M,1759.87,2,284,67,10,0,0,0,12,3,No,16
2025-01-06,101,Hammer,Fasteners,Stanley,4626.34,4,100,26,7,15,0,0,1,0,No,110
2025-12-13,102,Screwdriver Set,Gardening,Dulux,3773.04,13,171,79,11,5,0,1,12,5,No,159
2025-01-27,103,Electric Drill,Paint,3M,1505.4,20,85,32,8,0,1,0,1,0,No,155
2025-02-08,104,Paint Bucket 5L,Fasteners,Makita,219.52,8,32,23,11,0,0,1,2,5,No,298
2025-01-11,107,Cement Bag,Electrical,Dulux,3057.55,2,283,25,16,0,0,1,1,5,No,197
2025-04-09,106,LED Bulb,Safety Equipment,Nippon,4293.53,1,143,43,12,5,0,0,4,2,No,217
2025-07-09,101,Hammer,Tools,Bosch,2323.96,16,158,47,12,5,0,0,7,2,No,202
2025-01-08,104,Paint Bucket 5L,Paint,Ingco,1313.32,13,230,68,10,10,0,0,1,2,No,70
